,RPM,Speed,attack
1576,0,838,0
1577,370,0,0
1578,131070,0,1
1579,131070,0,1
1580,131070,0,1
1581,370,0,0
1582,131070,0,1
1583,0,843,0
1584,131070,0,1
1585,131070,0,1
1586,370,0,0
1587,131070,0,1
1588,131070,0,1
1589,0,838,0
1590,131070,0,1
1591,370,0,0
1592,131070,0,1
1593,131070,0,1
1594,0,838,0
1595,131070,0,1
1596,369,0,0
1597,131070,0,1
1598,131070,0,1
1599,131070,0,1
1600,369,0,0
1601,131070,0,1
1602,0,843,0
1603,131070,0,1
1604,131070,0,1
1605,369,0,0
1606,131070,0,1
1607,0,843,0
1608,131070,0,1
1609,131070,0,1
1610,369,0,0
1611,131070,0,1
1612,131070,0,1
1613,0,843,0
1614,131070,0,1
1615,369,0,0
1616,131070,0,1
1617,131070,0,1
1618,131070,0,1
1619,369,0,0
1620,131070,0,1
1621,0,849,0
1622,131070,0,1
1623,131070,0,1
1624,368,0,0
1625,0,843,0
1626,131070,0,1
1627,131070,0,1
1628,131070,0,1
1629,367,0,0
1630,131070,0,1
1631,131070,0,1
1632,131070,0,1
1633,0,843,0
1634,367,0,0
1635,131070,0,1
1636,131070,0,1
1637,131070,0,1
1638,367,0,0
1639,131070,0,1
1640,0,843,0
1641,131070,0,1
1642,131070,0,1
1643,367,0,0
1644,131070,0,1
1645,0,843,0
1646,131070,0,1
1647,131070,0,1
1648,366,0,0
1649,131070,0,1
1650,131070,0,1
1651,131070,0,1
1652,0,843,0
1653,366,0,0
1654,131070,0,1
1655,131070,0,1
1656,131070,0,1
1657,367,0,0
1658,131070,0,1
1659,0,843,0
1660,131070,0,1
1661,131070,0,1
1662,367,0,0
1663,131070,0,1
1664,131070,0,1
1665,0,843,0
1666,131070,0,1
1667,369,0,0
1668,131070,0,1
1669,131070,0,1
1670,131070,0,1
1671,0,843,0
1672,368,0,0
1673,131070,0,1
1674,131070,0,1
1675,131070,0,1
1676,368,0,0
1677,131070,0,1
1678,0,843,0
1679,131070,0,1
1680,131070,0,1
1681,369,0,0
1682,131070,0,1
1683,131070,0,1
1684,0,843,0
1685,131070,0,1
1686,369,0,0
1687,131070,0,1
1688,131070,0,1
1689,0,843,0
1690,131070,0,1
1691,370,0,0
1692,131070,0,1
1693,131070,0,1
1694,131070,0,1
1695,370,0,0
1696,131070,0,1
1697,0,843,0
1698,131070,0,1
1699,131070,0,1
1700,372,0,0
1701,131070,0,1
1702,131070,0,1
1703,0,843,0
1704,131070,0,1
1705,372,0,0
1706,131070,0,1
1707,131070,0,1
1708,131070,0,1
1709,0,843,0
1710,373,0,0
1711,131070,0,1
1712,131070,0,1
1713,131070,0,1
1714,374,0,0
1715,131070,0,1
1716,0,843,0
1717,131070,0,1
1718,131070,0,1
1719,374,0,0
1720,131070,0,1
1721,0,843,0
1722,131070,0,1
1723,131070,0,1
1724,372,0,0
1725,131070,0,1
1726,131070,0,1
1727,131070,0,1
1728,0,843,0
1729,372,0,0
1730,131070,0,1
1731,131070,0,1
1732,131070,0,1
1733,372,0,0
1734,131070,0,1
1735,0,843,0
1736,131070,0,1
1737,131070,0,1
1738,372,0,0
1739,131070,0,1
1740,0,843,0
1741,131070,0,1
1742,131070,0,1
1743,373,0,0
1744,131070,0,1
1745,131070,0,1
1746,131070,0,1
1747,0,838,0
1748,373,0,0
1749,131070,0,1
1750,131070,0,1
1751,131070,0,1
1752,370,0,0
1753,131070,0,1
1754,0,843,0
1755,131070,0,1
1756,131070,0,1
1757,369,0,0
1758,131070,0,1
1759,0,843,0
1760,131070,0,1
1761,131070,0,1
1762,369,0,0
1763,131070,0,1
1764,131070,0,1
1765,131070,0,1
1766,0,843,0
1767,370,0,0
1768,131070,0,1
1769,131070,0,1
1770,131070,0,1
1771,370,0,0
1772,131070,0,1
1773,0,843,0
1774,131070,0,1
1775,131070,0,1
1776,370,0,0
1777,131070,0,1
1778,0,843,0
1779,131070,0,1
1780,131070,0,1
1781,370,0,0
1782,131070,0,1
1783,131070,0,1
1784,0,843,0
1785,131070,0,1
1786,370,0,0
1787,131070,0,1
1788,131070,0,1
1789,131070,0,1
1790,370,0,0
1791,131070,0,1
1792,0,843,0
1793,131070,0,1
1794,131070,0,1
1795,372,0,0
1796,131070,0,1
1797,131070,0,1
1798,0,843,0
1799,131070,0,1
1800,371,0,0
1801,131070,0,1
1802,131070,0,1
1803,0,843,0
1804,131070,0,1
1805,371,0,0
1806,131070,0,1
1807,131070,0,1
1808,131070,0,1
1809,371,0,0
1810,131070,0,1
1811,0,843,0
1812,131070,0,1
1813,131070,0,1
1814,371,0,0
1815,131070,0,1
1816,0,843,0
1817,131070,0,1
1818,131070,0,1
1819,371,0,0
1820,131070,0,1
1821,131070,0,1
1822,0,849,0
1823,131070,0,1
1824,371,0,0
1825,131070,0,1
1826,131070,0,1
1827,131070,0,1
1828,370,0,0
1829,131070,0,1
1830,0,843,0
1831,131070,0,1
1832,131070,0,1
1833,369,0,0
1834,131070,0,1
1835,131070,0,1
1836,0,843,0
1837,131070,0,1
1838,369,0,0
1839,131070,0,1
1840,131070,0,1
1841,0,849,0
1842,131070,0,1
1843,370,0,0
1844,131070,0,1
1845,131070,0,1
1846,131070,0,1
1847,370,0,0
1848,131070,0,1
1849,0,849,0
1850,131070,0,1
1851,131070,0,1
1852,370,0,0
1853,131070,0,1
1854,131070,0,1
1855,0,849,0
1856,131070,0,1
1857,370,0,0
1858,131070,0,1
1859,131070,0,1
1860,131070,0,1
1861,0,849,0
1862,372,0,0
1863,131070,0,1
1864,131070,0,1
1865,131070,0,1
1866,372,0,0
1867,131070,0,1
1868,0,855,0
1869,131070,0,1
1870,131070,0,1
1871,375,0,0
1872,131070,0,1
1873,131070,0,1
1874,0,855,0
1875,131070,0,1
1876,373,0,0
1877,131070,0,1
1878,131070,0,1
1879,0,855,0
1880,131070,0,1
1881,373,0,0
1882,131070,0,1
1883,131070,0,1
1884,131070,0,1
1885,372,0,0
1886,131070,0,1
1887,0,855,0
1888,131070,0,1
1889,131070,0,1
1890,372,0,0
1891,131070,0,1
1892,131070,0,1
1893,0,855,0
1894,131070,0,1
1895,374,0,0
1896,131070,0,1
1897,131070,0,1
1898,0,855,0
1899,131070,0,1
1900,374,0,0
1901,131070,0,1
1902,131070,0,1
1903,131070,0,1
1904,374,0,0
1905,131070,0,1
1906,0,855,0
1907,131070,0,1
1908,131070,0,1
1909,374,0,0
1910,131070,0,1
1911,131070,0,1
1912,0,855,0
1913,131070,0,1
1914,376,0,0
1915,131070,0,1
1916,131070,0,1
1917,131070,0,1
1918,0,855,0
1919,382,0,0
1920,131070,0,1
1921,131070,0,1
1922,131070,0,1
1923,382,0,0
1924,131070,0,1
1925,0,855,0
1926,131070,0,1
1927,131070,0,1
1928,385,0,0
1929,131070,0,1
1930,131070,0,1
1931,0,849,0
1932,131070,0,1
1933,385,0,0
1934,131070,0,1
1935,131070,0,1
1936,131070,0,1
1937,0,849,0
1938,391,0,0
1939,131070,0,1
1940,131070,0,1
1941,131070,0,1
1942,400,0,0
1943,131070,0,1
1944,0,849,0
1945,131070,0,1
1946,131070,0,1
1947,400,0,0
1948,131070,0,1
1949,131070,0,1
1950,0,855,0
1951,131070,0,1
1952,407,0,0
1953,131070,0,1
1954,131070,0,1
1955,0,855,0
1956,131070,0,1
1957,407,0,0
1958,131070,0,1
1959,131070,0,1
1960,131070,0,1
1961,422,0,0
1962,131070,0,1
1963,0,860,0
1964,131070,0,1
1965,131070,0,1
1966,440,0,0
1967,131070,0,1
1968,131070,0,1
1969,0,860,0
1970,131070,0,1
1971,440,0,0
1972,131070,0,1
1973,131070,0,1
1974,0,866,0
1975,131070,0,1
1976,458,0,0
1977,131070,0,1
1978,131070,0,1
1979,131070,0,1
1980,482,0,0
1981,131070,0,1
1982,0,866,0
1983,131070,0,1
1984,131070,0,1
1985,507,0,0
1986,131070,0,1
1987,131070,0,1
1988,0,866,0
1989,131070,0,1
1990,507,0,0
1991,131070,0,1
1992,131070,0,1
1993,0,866,0
1994,131070,0,1
1995,530,0,0
1996,131070,0,1
1997,131070,0,1
1998,131070,0,1
1999,554,0,0
2000,131070,0,1
2001,0,871,0
2002,131070,0,1
2003,131070,0,1
2004,576,0,0
2005,131070,0,1
2006,131070,0,1
2007,0,877,0
2008,131070,0,1
2009,594,0,0
2010,131070,0,1
2011,131070,0,1
2012,131070,0,1
2013,0,883,0
2014,611,0,0
2015,131070,0,1
2016,131070,0,1
2017,131070,0,1
2018,627,0,0
2019,131070,0,1
2020,0,888,0
2021,131070,0,1
2022,131070,0,1
2023,642,0,0
2024,131070,0,1
2025,0,894,0
2026,131070,0,1
2027,131070,0,1
2028,658,0,0
2029,131070,0,1
2030,131070,0,1
2031,131070,0,1
2032,0,894,0
2033,675,0,0
2034,131070,0,1
2035,131070,0,1
2036,131070,0,1
2037,684,0,0
2038,131070,0,1
2039,0,900,0
2040,131070,0,1
2041,131070,0,1
2042,695,0,0
2043,131070,0,1
2044,0,911,0
2045,131070,0,1
2046,131070,0,1
2047,710,0,0
2048,131070,0,1
2049,131070,0,1
2050,131070,0,1
2051,0,922,0
2052,715,0,0
2053,131070,0,1
2054,131070,0,1
2055,131070,0,1
2056,723,0,0
2057,131070,0,1
2058,0,928,0
2059,131070,0,1
2060,131070,0,1
2061,733,0,0
2062,131070,0,1
2063,131070,0,1
2064,0,939,0
2065,131070,0,1
2066,737,0,0
2067,131070,0,1
2068,131070,0,1
2069,0,939,0
2070,131070,0,1
2071,742,0,0
2072,131070,0,1
2073,131070,0,1
2074,131070,0,1
2075,755,0,0
2076,131070,0,1
2077,0,950,0
2078,131070,0,1
2079,131070,0,1
2080,757,0,0
2081,131070,0,1
2082,131070,0,1
2083,0,961,0
2084,131070,0,1
2085,762,0,0
2086,131070,0,1
2087,131070,0,1
2088,0,973,0
2089,131070,0,1
2090,765,0,0
2091,131070,0,1
2092,131070,0,1
2093,131070,0,1
2094,767,0,0
2095,131070,0,1
2096,0,978,0
2097,131070,0,1
2098,131070,0,1
2099,775,0,0
2100,131070,0,1
2101,0,990,0
2102,131070,0,1
2103,131070,0,1
2104,779,0,0
2105,131070,0,1
2106,131070,0,1
2107,131070,0,1
2108,0,995,0
2109,784,0,0
2110,131070,0,1
2111,131070,0,1
2112,131070,0,1
2113,785,0,0
2114,131070,0,1
2115,0,1006,0
2116,131070,0,1
2117,131070,0,1
2118,787,0,0
2119,131070,0,1
2120,0,1018,0
2121,131070,0,1
2122,131070,0,1
2123,794,0,0
2124,131070,0,1
2125,131070,0,1
2126,0,1029,0
2127,131070,0,1
2128,791,0,0
2129,131070,0,1
2130,131070,0,1
2131,131070,0,1
2132,797,0,0
2133,131070,0,1
2134,0,1040,0
2135,131070,0,1
2136,131070,0,1
2137,798,0,0
2138,131070,0,1
2139,131070,0,1
2140,0,1051,0
2141,131070,0,1
2142,799,0,0
2143,131070,0,1
2144,131070,0,1
2145,0,1057,0
2146,131070,0,1
2147,803,0,0
2148,131070,0,1
2149,131070,0,1
2150,131070,0,1
2151,803,0,0
2152,131070,0,1
2153,0,1068,0
2154,131070,0,1
2155,131070,0,1
2156,803,0,0
2157,131070,0,1
2158,131070,0,1
2159,0,1080,0
2160,131070,0,1
2161,798,0,0
2162,131070,0,1
2163,131070,0,1
2164,0,1091,0
2165,131070,0,1
2166,796,0,0
2167,131070,0,1
2168,131070,0,1
2169,131070,0,1
2170,800,0,0
2171,131070,0,1
2172,0,1096,0
2173,131070,0,1
2174,131070,0,1
2175,799,0,0
2176,131070,0,1
2177,0,1102,0
2178,131070,0,1
2179,131070,0,1
2180,799,0,0
2181,131070,0,1
2182,131070,0,1
2183,131070,0,1
2184,0,1119,0
2185,798,0,0
2186,131070,0,1
2187,131070,0,1
2188,131070,0,1
2189,797,0,0
2190,131070,0,1
2191,0,1130,0
2192,131070,0,1
2193,131070,0,1
2194,803,0,0
2195,131070,0,1
2196,0,1136,0
2197,131070,0,1
2198,131070,0,1
2199,800,0,0
2200,131070,0,1
2201,131070,0,1
2202,131070,0,1
2203,0,1153,0
2204,801,0,0
2205,131070,0,1
2206,131070,0,1
2207,131070,0,1
2208,801,0,0
2209,131070,0,1
2210,0,1158,0
2211,131070,0,1
2212,131070,0,1
2213,801,0,0
2214,131070,0,1
2215,131070,0,1
2216,0,1164,0
2217,131070,0,1
2218,806,0,0
2219,131070,0,1
2220,131070,0,1
2221,0,1175,0
2222,131070,0,1
2223,803,0,0
2224,131070,0,1
2225,131070,0,1
2226,131070,0,1
2227,807,0,0
2228,131070,0,1
2229,0,1186,0
2230,131070,0,1
2231,131070,0,1
2232,808,0,0
2233,131070,0,1
2234,131070,0,1
2235,0,1192,0
2236,131070,0,1
2237,808,0,0
2238,131070,0,1
2239,131070,0,1
2240,0,1203,0
2241,131070,0,1
2242,813,0,0
2243,131070,0,1
2244,131070,0,1
2245,131070,0,1
2246,809,0,0
2247,131070,0,1
2248,0,1209,0
2249,131070,0,1
2250,131070,0,1
2251,810,0,0
2252,131070,0,1
2253,0,1215,0
2254,131070,0,1
2255,131070,0,1
2256,811,0,0
2257,131070,0,1
2258,131070,0,1
2259,131070,0,1
2260,0,1226,0
2261,810,0,0
2262,131070,0,1
2263,131070,0,1
2264,131070,0,1
2265,816,0,0
2266,131070,0,1
2267,0,1243,0
2268,131070,0,1
2269,131070,0,1
2270,810,0,0
2271,131070,0,1
2272,131070,0,1
2273,0,1254,0
2274,131070,0,1
2275,810,0,0
2276,131070,0,1
2277,131070,0,1
2278,131070,0,1
2279,0,1265,0
2280,805,0,0
2281,131070,0,1
2282,131070,0,1
2283,131070,0,1
2284,803,0,0
2285,131070,0,1
2286,0,1265,0
2287,131070,0,1
2288,131070,0,1
2289,806,0,0
2290,131070,0,1
2291,131070,0,1
2292,0,1265,0
2293,131070,0,1
2294,801,0,0
2295,131070,0,1
2296,131070,0,1
2297,0,1282,0
2298,131070,0,1
2299,803,0,0
2300,131070,0,1
2301,131070,0,1
2302,131070,0,1
2303,796,0,0
2304,131070,0,1
2305,0,1293,0
2306,131070,0,1
2307,131070,0,1
2308,794,0,0
2309,131070,0,1
2310,0,1299,0
2311,131070,0,1
2312,131070,0,1
2313,797,0,0
2314,131070,0,1
2315,131070,0,1
2316,131070,0,1
2317,0,1310,0
2318,792,0,0
2319,131070,0,1
2320,131070,0,1
2321,131070,0,1
2322,795,0,0
2323,131070,0,1
2324,0,1321,0
2325,131070,0,1
2326,131070,0,1
2327,793,0,0
2328,131070,0,1
2329,131070,0,1
2330,0,1333,0
2331,131070,0,1
2332,792,0,0
2333,131070,0,1
2334,131070,0,1
2335,0,1338,0
2336,131070,0,1
2337,797,0,0
2338,131070,0,1
2339,131070,0,1
2340,131070,0,1
2341,793,0,0
2342,131070,0,1
2343,0,1350,0
2344,131070,0,1
2345,131070,0,1
2346,797,0,0
2347,131070,0,1
2348,131070,0,1
2349,0,1361,0
2350,131070,0,1
2351,798,0,0
2352,131070,0,1
2353,131070,0,1
2354,0,1372,0
2355,131070,0,1
2356,798,0,0
2357,131070,0,1
2358,131070,0,1
2359,131070,0,1
2360,801,0,0
2361,131070,0,1
2362,0,1378,0
2363,131070,0,1
2364,131070,0,1
2365,799,0,0
2366,131070,0,1
2367,131070,0,1
2368,0,1389,0
2369,131070,0,1
2370,802,0,0
2371,131070,0,1
2372,131070,0,1
2373,0,1400,0
2374,131070,0,1
2375,800,0,0
2376,131070,0,1
2377,131070,0,1
2378,131070,0,1
2379,800,0,0
2380,131070,0,1
2381,0,1411,0
2382,131070,0,1
2383,131070,0,1
2384,804,0,0
2385,131070,0,1
2386,0,1411,0
2387,131070,0,1
2388,131070,0,1
2389,804,0,0
2390,131070,0,1
2391,131070,0,1
2392,0,1428,0
2393,131070,0,1
2394,807,0,0
2395,131070,0,1
2396,131070,0,1
2397,131070,0,1
2398,805,0,0
2399,131070,0,1
2400,0,1434,0
2401,131070,0,1
2402,131070,0,1
2403,806,0,0
2404,131070,0,1
2405,0,1440,0
2406,131070,0,1
2407,131070,0,1
2408,810,0,0
2409,131070,0,1
2410,131070,0,1
2411,131070,0,1
2412,0,1451,0
2413,808,0,0
2414,131070,0,1
2415,131070,0,1
2416,131070,0,1
2417,809,0,0
2418,131070,0,1
2419,0,1456,0
2420,131070,0,1
2421,131070,0,1
2422,806,0,0
2423,131070,0,1
2424,131070,0,1
2425,0,1468,0
2426,131070,0,1
2427,807,0,0
2428,131070,0,1
2429,131070,0,1
2430,0,1473,0
2431,131070,0,1
2432,811,0,0
2433,131070,0,1
2434,131070,0,1
2435,131070,0,1
2436,806,0,0
2437,131070,0,1
2438,0,1485,0
2439,131070,0,1
2440,131070,0,1
2441,810,0,0
2442,131070,0,1
2443,0,1496,0
2444,131070,0,1
2445,131070,0,1
2446,808,0,0
2447,131070,0,1
2448,131070,0,1
2449,0,1501,0
2450,131070,0,1
2451,808,0,0
2452,131070,0,1
2453,131070,0,1
2454,131070,0,1
2455,807,0,0
2456,131070,0,1
2457,0,1513,0
2458,131070,0,1
2459,131070,0,1
2460,806,0,0
2461,131070,0,1
2462,0,1524,0
2463,131070,0,1
2464,131070,0,1
2465,808,0,0
2466,131070,0,1
2467,131070,0,1
2468,131070,0,1
2469,0,1524,0
2470,802,0,0
2471,131070,0,1
2472,131070,0,1
2473,131070,0,1
2474,802,0,0
2475,0,1535,0
2476,131070,0,1
2477,131070,0,1
2478,131070,0,1
2479,802,0,0
2480,131070,0,1
2481,0,1546,0
2482,131070,0,1
2483,799,0,0
2484,131070,0,1
2485,131070,0,1
2486,131070,0,1
2487,131070,0,1
2488,0,1546,0
2489,799,0,0
2490,131070,0,1
2491,131070,0,1
2492,131070,0,1
2493,794,0,0
2494,131070,0,1
2495,0,1558,0
2496,131070,0,1
2497,131070,0,1
2498,792,0,0
2499,131070,0,1
2500,0,1569,0
2501,131070,0,1
2502,131070,0,1
2503,785,0,0
2504,131070,0,1
2505,131070,0,1
2506,131070,0,1
2507,0,1580,0
2508,781,0,0
2509,131070,0,1
2510,131070,0,1
2511,131070,0,1
2512,782,0,0
2513,131070,0,1
2514,0,1591,0
2515,131070,0,1
2516,131070,0,1
2517,775,0,0
2518,131070,0,1
2519,131070,0,1
2520,0,1597,0
2521,131070,0,1
2522,768,0,0
2523,131070,0,1
2524,131070,0,1
2525,0,1603,0
2526,131070,0,1
2527,767,0,0
2528,131070,0,1
2529,131070,0,1
2530,131070,0,1
2531,760,0,0
2532,131070,0,1
2533,0,1608,0
2534,131070,0,1
2535,131070,0,1
2536,754,0,0
2537,131070,0,1
2538,0,1614,0
2539,131070,0,1
2540,131070,0,1
2541,747,0,0
2542,131070,0,1
2543,131070,0,1
2544,131070,0,1
2545,0,1625,0
2546,744,0,0
2547,131070,0,1
2548,131070,0,1
2549,131070,0,1
2550,745,0,0
2551,131070,0,1
2552,0,1631,0
2553,131070,0,1
2554,131070,0,1
2555,741,0,0
2556,131070,0,1
2557,131070,0,1
2558,0,1636,0
2559,131070,0,1
2560,737,0,0
2561,131070,0,1
2562,131070,0,1
2563,0,1642,0
2564,131070,0,1
2565,736,0,0
2566,131070,0,1
2567,131070,0,1
2568,131070,0,1
2569,730,0,0
2570,131070,0,1
2571,0,1642,0
2572,131070,0,1
2573,131070,0,1
2574,727,0,0
2575,131070,0,1
2576,0,1648,0
2577,131070,0,1
2578,131070,0,1
2579,726,0,0
2580,131070,0,1
2581,131070,0,1
2582,0,1648,0
2583,131070,0,1
2584,724,0,0
2585,131070,0,1
2586,131070,0,1
2587,131070,0,1
2588,727,0,0
2589,131070,0,1
2590,0,1659,0
2591,131070,0,1
2592,131070,0,1
2593,722,0,0
2594,131070,0,1
2595,0,1665,0
2596,131070,0,1
2597,131070,0,1
2598,716,0,0
2599,131070,0,1
2600,131070,0,1
2601,131070,0,1
2602,0,1676,0
2603,714,0,0
2604,131070,0,1
2605,131070,0,1
2606,131070,0,1
2607,710,0,0
2608,131070,0,1
2609,0,1676,0
2610,131070,0,1
2611,131070,0,1
2612,709,0,0
2613,131070,0,1
2614,131070,0,1
2615,0,1676,0
2616,131070,0,1
2617,710,0,0
2618,131070,0,1
2619,131070,0,1
2620,0,1676,0
2621,131070,0,1
2622,706,0,0
2623,131070,0,1
2624,131070,0,1
2625,131070,0,1
2626,701,0,0
2627,131070,0,1
2628,0,1687,0
2629,131070,0,1
2630,131070,0,1
2631,700,0,0
2632,131070,0,1
2633,131070,0,1
2634,0,1693,0
2635,131070,0,1
2636,695,0,0
2637,131070,0,1
2638,131070,0,1
2639,0,1693,0
2640,131070,0,1
2641,691,0,0
2642,131070,0,1
2643,131070,0,1
2644,131070,0,1
2645,685,0,0
2646,131070,0,1
2647,0,1698,0
2648,131070,0,1
2649,131070,0,1
2650,678,0,0
2651,131070,0,1
2652,0,1698,0
2653,131070,0,1
2654,131070,0,1
2655,671,0,0
2656,131070,0,1
2657,131070,0,1
2658,131070,0,1
2659,0,1710,0
2660,665,0,0
2661,131070,0,1
2662,131070,0,1
2663,131070,0,1
2664,657,0,0
2665,131070,0,1
2666,0,1710,0
2667,131070,0,1
2668,131070,0,1
2669,650,0,0
2670,131070,0,1
2671,0,1715,0
2672,131070,0,1
2673,131070,0,1
2674,643,0,0
2675,131070,0,1
2676,131070,0,1
2677,0,1721,0
2678,131070,0,1
2679,636,0,0
2680,131070,0,1
2681,131070,0,1
2682,131070,0,1
2683,635,0,0
2684,131070,0,1
2685,0,1721,0
2686,131070,0,1
2687,131070,0,1
2688,636,0,0
2689,131070,0,1
2690,0,1715,0
2691,131070,0,1
2692,131070,0,1
2693,631,0,0
2694,131070,0,1
2695,131070,0,1
2696,131070,0,1
2697,0,1721,0
2698,630,0,0
2699,131070,0,1
2700,131070,0,1
2701,131070,0,1
2702,633,0,0
2703,131070,0,1
2704,0,1721,0
2705,131070,0,1
2706,131070,0,1
2707,630,0,0
2708,131070,0,1
2709,131070,0,1
2710,0,1721,0
2711,131070,0,1
2712,630,0,0
2713,131070,0,1
2714,131070,0,1
2715,0,1721,0
2716,131070,0,1
2717,633,0,0
2718,131070,0,1
2719,131070,0,1
2720,131070,0,1
2721,632,0,0
2722,131070,0,1
2723,0,1721,0
2724,131070,0,1
2725,131070,0,1
2726,633,0,0
2727,131070,0,1
2728,0,1721,0
2729,131070,0,1
2730,131070,0,1
2731,635,0,0
2732,131070,0,1
2733,131070,0,1
2734,131070,0,1
2735,0,1721,0
2736,633,0,0
2737,131070,0,1
2738,131070,0,1
2739,131070,0,1
2740,631,0,0
2741,131070,0,1
2742,0,1721,0
2743,131070,0,1
2744,131070,0,1
2745,633,0,0
2746,131070,0,1
2747,0,1726,0
2748,131070,0,1
2749,131070,0,1
2750,633,0,0
2751,131070,0,1
2752,131070,0,1
2753,0,1726,0
2754,131070,0,1
2755,631,0,0
2756,131070,0,1
2757,131070,0,1
2758,131070,0,1
2759,629,0,0
2760,131070,0,1
2761,0,1726,0
2762,131070,0,1
2763,131070,0,1
2764,630,0,0
2765,131070,0,1
2766,0,1726,0
2767,131070,0,1
2768,131070,0,1
2769,628,0,0
2770,131070,0,1
2771,131070,0,1
2772,131070,0,1
2773,0,1726,0
2774,626,0,0
2775,131070,0,1
2776,131070,0,1
2777,131070,0,1
2778,626,0,0
2779,131070,0,1
2780,0,1726,0
2781,131070,0,1
2782,131070,0,1
2783,623,0,0
2784,131070,0,1
2785,0,1726,0
2786,131070,0,1
2787,131070,0,1
2788,621,0,0
2789,131070,0,1
2790,131070,0,1
2791,0,1726,0
2792,131070,0,1
2793,622,0,0
2794,131070,0,1
2795,131070,0,1
2796,131070,0,1
2797,619,0,0
2798,131070,0,1
2799,0,1732,0
2800,131070,0,1
2801,131070,0,1
2802,618,0,0
2803,131070,0,1
2804,0,1732,0
2805,131070,0,1
2806,131070,0,1
2807,618,0,0
2808,131070,0,1
2809,131070,0,1
2810,131070,0,1
2811,0,1732,0
2812,615,0,0
2813,131070,0,1
2814,131070,0,1
2815,131070,0,1
2816,609,0,0
2817,131070,0,1
2818,0,1738,0
2819,131070,0,1
2820,131070,0,1
2821,609,0,0
2822,131070,0,1
2823,0,1732,0
2824,131070,0,1
2825,131070,0,1
2826,606,0,0
2827,131070,0,1
2828,131070,0,1
2829,0,1732,0
2830,131070,0,1
2831,603,0,0
2832,131070,0,1
2833,131070,0,1
2834,131070,0,1
2835,601,0,0
2836,131070,0,1
2837,0,1726,0
2838,131070,0,1
2839,131070,0,1
2840,602,0,0
2841,131070,0,1
2842,0,1726,0
2843,131070,0,1
2844,131070,0,1
2845,600,0,0
2846,131070,0,1
2847,131070,0,1
2848,0,1726,0
2849,131070,0,1
2850,599,0,0
2851,131070,0,1
2852,131070,0,1
2853,131070,0,1
2854,601,0,0
2855,131070,0,1
2856,0,1721,0
2857,131070,0,1
2858,131070,0,1
2859,599,0,0
2860,131070,0,1
2861,131070,0,1
2862,0,1721,0
2863,131070,0,1
2864,599,0,0
2865,131070,0,1
2866,131070,0,1
2867,131070,0,1
2868,0,1721,0
2869,599,0,0
2870,131070,0,1
2871,131070,0,1
2872,131070,0,1
2873,602,0,0
2874,131070,0,1
2875,0,1715,0
2876,131070,0,1
2877,131070,0,1
2878,601,0,0
2879,131070,0,1
2880,0,1715,0
2881,131070,0,1
2882,131070,0,1
2883,602,0,0
2884,131070,0,1
2885,131070,0,1
2886,0,1715,0
2887,131070,0,1
2888,606,0,0
2889,131070,0,1
2890,131070,0,1
2891,131070,0,1
2892,606,0,0
2893,131070,0,1
2894,0,1715,0
2895,131070,0,1
2896,131070,0,1
2897,609,0,0
2898,131070,0,1
2899,0,1715,0
2900,131070,0,1
2901,131070,0,1
2902,616,0,0
2903,131070,0,1
2904,131070,0,1
2905,0,1715,0
2906,131070,0,1
2907,620,0,0
2908,131070,0,1
2909,131070,0,1
2910,131070,0,1
2911,624,0,0
2912,131070,0,1
2913,0,1715,0
2914,131070,0,1
2915,131070,0,1
2916,629,0,0
2917,131070,0,1
2918,0,1715,0
2919,131070,0,1
2920,131070,0,1
2921,632,0,0
2922,131070,0,1
2923,131070,0,1
2924,131070,0,1
2925,0,1715,0
2926,632,0,0
2927,131070,0,1
2928,131070,0,1
2929,131070,0,1
2930,637,0,0
2931,131070,0,1
2932,0,1721,0
2933,131070,0,1
2934,131070,0,1
2935,637,0,0
2936,131070,0,1
2937,0,1726,0
2938,131070,0,1
2939,131070,0,1
2940,638,0,0
2941,131070,0,1
2942,131070,0,1
2943,0,1726,0
2944,131070,0,1
2945,639,0,0
2946,131070,0,1
2947,131070,0,1
2948,131070,0,1
2949,640,0,0
2950,131070,0,1
2951,0,1726,0
2952,131070,0,1
2953,131070,0,1
2954,638,0,0
2955,131070,0,1
2956,0,1726,0
2957,131070,0,1
2958,131070,0,1
2959,638,0,0
2960,131070,0,1
2961,131070,0,1
2962,0,1721,0
2963,131070,0,1
2964,641,0,0
2965,131070,0,1
2966,131070,0,1
2967,131070,0,1
2968,638,0,0
2969,131070,0,1
2970,0,1726,0
2971,131070,0,1
2972,131070,0,1
2973,637,0,0
2974,131070,0,1
2975,0,1726,0
2976,131070,0,1
2977,131070,0,1
2978,634,0,0
2979,131070,0,1
2980,131070,0,1
2981,131070,0,1
2982,0,1726,0
2983,629,0,0
2984,131070,0,1
2985,131070,0,1
2986,131070,0,1
2987,627,0,0
2988,131070,0,1
2989,0,1721,0
2990,131070,0,1
2991,131070,0,1
2992,626,0,0
2993,131070,0,1
2994,0,1715,0
2995,131070,0,1
2996,131070,0,1
2997,623,0,0
2998,131070,0,1
2999,131070,0,1
3000,0,1721,0
3001,131070,0,1
3002,619,0,0
3003,131070,0,1
3004,131070,0,1
3005,131070,0,1
3006,618,0,0
3007,131070,0,1
3008,0,1721,0
3009,131070,0,1
3010,131070,0,1
3011,613,0,0
3012,131070,0,1
