,RPM,Speed,attack
102,476.0,0.0,0
103,0.0,247.0,0
104,500.0,0.0,0
105,500.0,0.0,0
106,0.0,253.0,0
107,523.0,0.0,0
108,0.0,264.0,0
109,546.0,0.0,0
110,0.0,275.0,0
111,565.0,0.0,0
112,583.0,0.0,0
113,0.0,286.0,0
114,604.0,0.0,0
115,0.0,298.0,0
116,619.0,0.0,0
117,0.0,315.0,0
118,619.0,0.0,0
119,634.0,0.0,0
120,0.0,320.0,0
121,652.0,0.0,0
122,0.0,337.0,0
123,663.0,0.0,0
124,0.0,348.0,0
125,675.0,0.0,0
126,696.0,0.0,0
127,0.0,365.0,0
128,704.0,0.0,0
129,0.0,382.0,0
130,715.0,0.0,0
131,0.0,405.0,0
132,722.0,0.0,0
133,729.0,0.0,0
134,0.0,416.0,0
135,738.0,0.0,0
136,0.0,433.0,0
137,743.0,0.0,0
138,0.0,450.0,0
139,747.0,0.0,0
140,755.0,0.0,0
141,0.0,466.0,0
142,757.0,0.0,0
143,0.0,489.0,0
144,770.0,0.0,0
145,0.0,506.0,0
146,772.0,0.0,0
147,776.0,0.0,0
148,0.0,523.0,0
149,781.0,0.0,0
150,0.0,545.0,0
151,783.0,0.0,0
152,0.0,568.0,0
153,786.0,0.0,0
154,791.0,0.0,0
155,0.0,585.0,0
156,795.0,0.0,0
157,0.0,607.0,0
158,800.0,0.0,0
159,0.0,630.0,0
160,802.0,0.0,0
161,810.0,0.0,0
162,0.0,646.0,0
163,811.0,0.0,0
164,0.0,669.0,0
165,813.0,0.0,0
166,0.0,691.0,0
167,820.0,0.0,0
168,818.0,0.0,0
169,0.0,720.0,0
170,823.0,0.0,0
171,0.0,736.0,0
172,824.0,0.0,0
173,0.0,753.0,0
174,824.0,0.0,0
175,827.0,0.0,0
176,0.0,776.0,0
177,822.0,0.0,0
178,0.0,798.0,0
179,824.0,0.0,0
180,0.0,821.0,0
181,823.0,0.0,0
182,822.0,0.0,0
183,0.0,832.0,0
184,824.0,0.0,0
185,0.0,855.0,0
186,823.0,0.0,0
187,0.0,871.0,0
188,824.0,0.0,0
189,823.0,0.0,0
190,0.0,894.0,0
191,822.0,0.0,0
192,0.0,916.0,0
193,826.0,0.0,0
194,0.0,933.0,0
195,825.0,0.0,0
196,826.0,0.0,0
197,0.0,956.0,0
198,825.0,0.0,0
199,0.0,978.0,0
200,833.0,0.0,0
201,0.0,995.0,0
202,830.0,0.0,0
203,831.0,0.0,0
204,0.0,1012.0,0
205,834.0,0.0,0
206,0.0,1023.0,0
207,836.0,0.0,0
208,0.0,1046.0,0
209,841.0,0.0,0
210,840.0,0.0,0
211,0.0,1063.0,0
212,842.0,0.0,0
213,0.0,1080.0,0
214,848.0,0.0,0
215,0.0,1102.0,0
216,851.0,0.0,0
217,857.0,0.0,0
218,0.0,1119.0,0
219,857.0,0.0,0
220,0.0,1136.0,0
221,864.0,0.0,0
222,0.0,1153.0,0
223,866.0,0.0,0
224,874.0,0.0,0
225,0.0,1170.0,0
226,875.0,0.0,0
227,0.0,1186.0,0
228,877.0,0.0,0
229,0.0,1203.0,0
230,882.0,0.0,0
231,885.0,0.0,0
232,0.0,1220.0,0
233,892.0,0.0,0
234,0.0,1237.0,0
235,890.0,0.0,0
236,0.0,1254.0,0
237,899.0,0.0,0
238,899.0,0.0,0
239,0.0,1271.0,0
240,909.0,0.0,0
241,0.0,1288.0,0
242,909.0,0.0,0
243,0.0,1305.0,0
244,911.0,0.0,0
245,918.0,0.0,0
246,0.0,1316.0,0
247,919.0,0.0,0
248,0.0,1333.0,0
249,926.0,0.0,0
250,0.0,1355.0,0
251,929.0,0.0,0
252,935.0,0.0,0
253,0.0,1366.0,0
254,937.0,0.0,0
255,0.0,1389.0,0
256,947.0,0.0,0
257,0.0,1406.0,0
258,948.0,0.0,0
259,961.0,0.0,0
260,0.0,1423.0,0
261,964.0,0.0,0
262,0.0,1434.0,0
263,976.0,0.0,0
264,0.0,1451.0,0
265,978.0,0.0,0
266,988.0,0.0,0
267,0.0,1468.0,0
268,991.0,0.0,0
269,0.0,1490.0,0
270,1004.0,0.0,0
271,0.0,1501.0,0
272,1006.0,0.0,0
273,1017.0,0.0,0
274,0.0,1507.0,0
275,1020.0,0.0,0
276,0.0,1530.0,0
277,1031.0,0.0,0
278,0.0,1541.0,0
279,1031.0,0.0,0
280,1040.0,0.0,0
281,0.0,1558.0,0
282,1045.0,0.0,0
283,0.0,1580.0,0
284,1053.0,0.0,0
285,0.0,1591.0,0
286,1057.0,0.0,0
287,1063.0,0.0,0
288,0.0,1608.0,0
289,1067.0,0.0,0
290,0.0,1625.0,0
291,1075.0,0.0,0
292,0.0,1636.0,0
293,1078.0,0.0,0
294,1088.0,0.0,0
295,0.0,1653.0,0
296,1090.0,0.0,0
297,0.0,1665.0,0
298,1099.0,0.0,0
299,0.0,1681.0,0
300,1110.0,0.0,0
